General.Time (millis),MAX17048.Voltage (V),MAX17048.State Of Charge (%),MAX17048.Change Rate (%/hr),ISM330.Accel X (milli-g),ISM330.Accel Y (milli-g),ISM330.Accel Z (milli-g),ISM330.Gyro X (milli-dps),ISM330.Gyro Y (milli-dps),ISM330.Gyro Z (milli-dps),ISM330.Temperature (C),MMC5983.X Field (Gauss),MMC5983.Y Field (Gauss),MMC5983.Z Field (Gauss),MMC5983.Temperature (C)
119074,4.291,113.953,-2.288,-118.828,101.748,1033.218,-1575.000,-42052.500,18340.000,24.742,-0.00623,0.29913,0.40582,28
119103,4.291,113.953,-2.288,-113.826,128.588,1021.628,-630.000,32900.000,8680.000,24.766,0.00055,0.29950,0.40460,28
119127,4.291,113.953,-2.288,-99.064,165.798,1030.290,2782.500,22312.500,11637.500,24.750,0.00366,0.29889,0.40527,28
119161,4.291,113.953,-2.288,-60.268,231.312,1042.856,11847.500,-6685.000,-7822.500,24.789,0.00037,0.29645,0.40698,28
119185,4.291,113.953,-2.288,-17.202,292.068,1061.400,24552.500,-21227.500,-19530.000,24.773,-0.00488,0.29254,0.41034,28
119214,4.291,113.953,-2.288,35.380,368.440,1069.574,31307.500,-21770.000,-31237.500,24.758,-0.01263,0.28668,0.41406,28
119238,4.295,113.953,-2.288,61.488,430.538,1052.982,26740.000,-18760.000,-42682.500,24.750,-0.02142,0.28235,0.41791,28
119272,4.295,113.953,-2.288,84.302,567.422,1016.382,16082.500,-51012.500,-46095.000,24.719,-0.03442,0.28204,0.42004,28
119296,4.295,113.953,-2.288,52.704,646.356,931.348,-25515.000,12757.500,-35157.500,24.742,-0.03259,0.28589,0.42224,28
119325,4.295,113.953,-2.288,54.900,702.598,914.268,-11585.000,20912.500,-35280.000,24.750,-0.03546,0.28705,0.42474,28
119349,4.295,113.953,-2.288,96.868,676.368,845.704,-37607.500,-18077.500,-37047.500,24.781,-0.04382,0.29224,0.42639,28
119383,4.295,113.953,-2.288,108.214,566.080,773.114,-67567.500,-39532.500,-48440.000,24.758,-0.05603,0.30548,0.42139,28
119407,4.295,113.953,-2.288,10.370,342.088,744.566,-106820.000,22085.000,-7682.500,24.742,-0.04773,0.31354,0.41669,28
119436,4.295,113.953,-2.288,-20.496,91.622,848.266,-48860.000,49402.500,10815.000,24.742,-0.03845,0.32050,0.40967,28
119460,4.295,113.953,-2.288,39.528,-158.478,881.938,-67112.500,1680.000,-8470.000,24.734,-0.04749,0.32507,0.40454,28
119489,4.295,113.953,-2.288,82.960,-342.088,972.828,-26337.500,-67392.500,-18672.500,24.727,-0.05542,0.32550,0.40045,28
119513,4.295,113.953,-2.288,31.842,-446.642,1021.994,4410.000,37817.500,-8155.000,24.742,-0.04779,0.32288,0.39984,28
119547,4.295,113.953,-2.288,17.324,-485.804,1027.118,-5005.000,22610.000,-15312.500,24.750,-0.04395,0.32422,0.39606,28
119571,4.295,113.953,-2.288,-15.006,-484.828,994.056,-31517.500,-11340.000,-11060.000,24.711,-0.04858,0.32880,0.39343,28
119601,4.295,113.953,-2.288,-90.890,-454.084,984.296,-24605.000,-28175.000,4795.000,24.719,-0.04846,0.33130,0.39038,28
119625,4.295,113.953,-2.288,-149.938,-415.898,981.856,-10815.000,28682.500,4812.500,24.750,-0.04242,0.33282,0.38995,28
119659,4.295,113.953,-2.288,-135.176,-374.540,983.564,-3325.000,16590.000,-3237.500,24.703,-0.03979,0.33429,0.38770,28
119683,4.295,113.953,-2.288,-122.366,-356.972,991.616,-9082.500,-1890.000,-5057.500,24.734,-0.04321,0.33478,0.38824,28
119712,4.295,113.953,-2.288,-66.612,-328.790,1030.168,-10517.500,-54722.500,24132.500,24.734,-0.04993,0.33875,0.38464,28
119736,4.291,113.953,-2.288,9.394,-323.178,1008.696,-39585.000,-41387.500,26040.000,24.727,-0.05658,0.34619,0.38031,28
119770,4.291,113.953,-2.288,284.016,-279.136,1025.776,-26320.000,-86607.500,-10447.500,24.734,-0.07123,0.34973,0.37531,28
119794,4.291,113.953,-2.288,470.066,-227.164,977.464,-1907.500,5127.500,-65030.000,24.711,-0.07642,0.34827,0.37500,28
119823,4.291,113.953,-2.288,618.662,-236.436,963.800,4270.000,-26565.000,-117740.000,24.719,-0.09424,0.34583,0.37323,28
119847,4.291,113.953,-2.288,564.372,-252.784,941.108,-19915.000,-22942.500,-111020.000,24.719,-0.10028,0.34973,0.37079,28
119881,4.291,113.953,-2.288,332.816,-248.636,909.754,-54180.000,56105.000,-52885.000,24.680,-0.09442,0.35962,0.36536,28
119905,4.291,113.953,-2.288,123.830,-265.594,918.660,-33355.000,-8732.500,-51152.500,24.664,-0.10046,0.36707,0.36090,28
119934,4.291,113.953,-2.288,-101.992,-262.788,941.962,-45605.000,-37135.000,-28192.500,24.684,-0.10339,0.37366,0.35638,28
119958,4.291,113.953,-2.288,-268.034,-260.836,1001.986,-1942.500,4305.000,682.500,24.660,-0.09900,0.37378,0.35785,28
119992,4.293,113.953,-2.288,-297.192,-280.600,1034.072,-5495.000,32672.500,10115.000,24.691,-0.08807,0.37579,0.35883,28
120016,4.293,113.953,-2.288,-308.172,-292.312,1056.276,3290.000,17587.500,19512.500,24.734,-0.08496,0.37585,0.36115,28
120045,4.293,113.953,-2.288,-360.144,-299.632,1092.388,12757.500,-1505.000,22365.000,24.648,-0.07874,0.37299,0.36310,28
120069,4.293,113.953,-2.288,-375.272,-305.976,1102.880,28122.500,29207.500,34720.000,24.668,-0.07135,0.36981,0.36731,28
120103,4.293,113.953,-2.288,-330.498,-316.224,1064.816,21332.500,20125.000,15697.500,24.652,-0.06525,0.36670,0.36853,28
120127,4.293,113.953,-2.288,-312.564,-320.616,1043.710,8627.500,17185.000,24815.000,24.691,-0.06268,0.36609,0.37024,28
120156,4.293,113.953,-2.288,-290.604,-356.972,1032.486,14980.000,-14962.500,36242.500,24.711,-0.06293,0.36438,0.37109,28
120180,4.293,113.953,-2.288,-257.420,-412.726,1022.604,16992.500,-29802.500,36225.000,24.687,-0.06689,0.36383,0.37299,28
120214,4.293,113.953,-2.288,-162.748,-541.192,1010.648,19670.000,-47215.000,34982.500,24.687,-0.07288,0.36163,0.37701,28
120238,4.294,113.953,-2.288,-86.132,-627.934,1011.258,58992.500,2205.000,27090.000,24.680,-0.06854,0.35455,0.38391,28
120267,4.294,113.953,-2.288,68.320,-688.324,953.430,63315.000,62072.500,-11480.000,24.691,-0.06671,0.35028,0.39001,28
120291,4.294,113.953,-2.288,213.988,-731.878,881.084,15977.500,-27842.500,-80132.500,24.680,-0.08429,0.35034,0.39099,28
120325,4.294,113.953,-2.288,188.124,-619.028,873.032,21542.500,-15102.500,-73150.000,24.680,-0.09650,0.34644,0.39343,28
120349,4.294,113.953,-2.288,192.516,-455.548,888.526,34422.500,30765.000,-72817.500,24.687,-0.10211,0.34540,0.39575,28
120378,4.294,113.953,-2.288,153.232,-254.614,840.580,-33355.000,10850.000,-93327.500,24.668,-0.11456,0.35040,0.39124,28
120402,4.294,113.953,-2.288,-29.646,-36.722,893.162,-27545.000,-35245.000,-62142.500,24.695,-0.12195,0.35156,0.38971,28
120431,4.294,113.953,-2.288,-178.852,85.644,979.782,-4620.000,5372.500,1050.000,24.680,-0.12012,0.35107,0.39001,28
120455,4.294,113.953,-2.288,-221.796,117.242,1062.986,6072.500,-18357.500,14035.000,24.703,-0.12115,0.34973,0.39081,28
120491,4.294,113.953,-2.288,-221.186,143.960,1130.208,25392.500,-13317.500,14577.500,24.711,-0.12311,0.34540,0.39368,28
120515,4.294,113.953,-2.288,-182.024,132.736,1121.424,18340.000,-20562.500,14297.500,24.668,-0.12457,0.34393,0.39612,28
120544,4.294,113.953,-2.288,-129.198,109.068,1090.680,18567.500,-12792.500,5705.000,24.656,-0.12781,0.34131,0.39783,28
120568,4.294,113.953,-2.288,-102.724,91.988,1062.376,9712.500,-17832.500,-1085.000,24.672,-0.13080,0.34070,0.39868,28
120602,4.294,113.953,-2.288,-76.128,68.564,1021.140,-4392.500,-6527.500,4042.500,24.637,-0.13049,0.34222,0.39789,28
120626,4.294,113.953,-2.288,-65.636,59.292,1003.450,-8102.500,18427.500,10465.000,24.637,-0.12665,0.34344,0.39862,28
120655,4.294,113.953,-2.288,-55.388,21.594,987.224,-6335.000,4182.500,5967.500,24.668,-0.12579,0.34479,0.39777,28
120679,4.294,113.953,-2.288,-52.094,-8.052,991.616,-6125.000,630.000,-997.500,24.645,-0.12646,0.34418,0.39874,28
120713,4.294,113.953,-2.288,-60.268,-82.472,984.540,-4847.500,11427.500,3307.500,24.672,-0.12354,0.34558,0.39844,28
120737,4.293,113.953,-2.288,-104.432,-166.774,937.448,-19617.500,5547.500,17.500,24.641,-0.12396,0.34723,0.39642,28
120766,4.293,113.953,-2.288,-282.308,-226.066,913.780,-14822.500,5180.000,28315.000,24.660,-0.11731,0.34772,0.39258,28
120790,4.293,113.953,-2.288,-549.976,-265.106,907.192,-7280.000,4060.000,83877.500,24.668,-0.10797,0.35028,0.38684,28
120824,4.293,113.953,-2.288,-800.320,-272.060,892.064,-5232.500,12460.000,151112.500,24.668,-0.07770,0.35760,0.37842,28
120848,4.293,113.953,-2.288,-875.594,-262.300,896.700,-5355.000,38010.000,185342.500,24.695,-0.05035,0.36353,0.37720,28
120877,4.293,113.953,-2.288,-756.888,-213.134,984.296,29435.000,56927.500,183120.000,24.664,-0.01331,0.35663,0.38049,28
120901,4.293,113.953,-2.288,-402.844,-229.848,1028.582,30152.500,72905.000,143062.500,24.680,0.00067,0.35162,0.38263,28
120935,4.293,113.953,-2.288,208.254,-201.544,1188.036,134785.000,-4025.000,4935.000,24.645,0.00415,0.32599,0.39587,28
120959,4.293,113.953,-2.288,358.924,-162.748,1179.008,85855.000,54232.500,-3762.500,24.645,0.00555,0.32397,0.39752,28
120988,4.293,113.953,-2.288,508.740,-128.588,1154.364,-18252.500,-38657.500,-16187.500,24.621,-0.00543,0.32513,0.39728,28
121012,4.293,113.953,-2.288,495.442,-88.450,1118.130,20720.000,-37030.000,-43925.000,24.668,-0.01544,0.32111,0.40088,28
121046,4.293,113.953,-2.288,387.960,-54.168,1078.724,20212.500,-45325.000,-27440.000,24.621,-0.02972,0.31836,0.40259,28
121070,4.293,113.953,-2.288,339.404,-47.702,1052.372,-9205.000,-51012.500,-14542.500,24.629,-0.03796,0.32025,0.40277,28
121099,4.293,113.953,-2.288,225.090,-31.476,1029.680,1907.500,-6615.000,-8417.500,24.590,-0.04102,0.31915,0.40302,28
121123,4.293,113.953,-2.288,184.708,-21.228,1039.074,-542.500,-20772.500,-2712.500,24.605,-0.04535,0.32050,0.40289,28
121157,4.293,113.953,-2.288,142.130,-22.326,1038.464,-20772.500,-22890.000,-16852.500,24.652,-0.05255,0.32489,0.39978,28
121181,4.293,113.953,-2.288,103.212,-20.740,1048.712,-8627.500,-13247.500,-9695.000,24.668,-0.05353,0.32538,0.40033,28
121210,4.293,113.953,-2.288,84.180,-21.472,1059.082,-175.000,-4795.000,-12967.500,24.605,-0.05829,0.32605,0.39911,28
121234,4.294,113.953,-2.288,81.618,-20.862,1050.176,-7525.000,-37047.500,-21577.500,24.645,-0.06464,0.32745,0.39905,28
121265,4.294,113.953,-2.288,52.948,-15.250,1033.584,-13440.000,5862.500,-7000.000,24.660,-0.06427,0.32971,0.39728,28
121289,4.294,113.953,-2.288,55.632,-11.834,1045.052,-2957.500,140.000,-6562.500,24.605,-0.06580,0.32996,0.39697,28
121323,4.294,113.953,-2.288,59.536,-13.420,1030.900,-5320.000,-5057.500,-11357.500,24.613,-0.06714,0.33057,0.39612,28
121347,4.294,113.953,-2.288,40.626,-5.246,1022.360,-3010.000,175.000,-2012.500,24.605,-0.06586,0.33105,0.39630,28
121376,4.294,113.953,-2.288,32.208,-1.342,1019.066,2782.500,8925.000,105.000,24.645,-0.06604,0.33057,0.39630,28
121400,4.294,113.953,-2.288,46.116,-3.904,1007.964,-770.000,-4620.000,-7105.000,24.660,-0.06708,0.33185,0.39636,28
121436,4.294,113.953,-2.288,35.014,-1.952,1000.644,-10762.500,4655.000,3027.500,24.645,-0.06494,0.33392,0.39484,28
121460,4.294,113.953,-2.288,27.816,-2.074,1008.696,2152.500,13247.500,2852.500,24.641,-0.06329,0.33350,0.39502,28
121489,4.294,113.953,-2.288,44.530,-16.714,1007.964,-3920.000,-4935.000,-10570.000,24.668,-0.06482,0.33472,0.39423,28
121513,4.294,113.953,-2.288,34.648,-16.714,1011.258,-7280.000,-2975.000,-5372.500,24.672,-0.06476,0.33594,0.39435,28
121547,4.294,113.953,-2.288,27.206,-13.908,1031.144,-682.500,-1347.500,-1697.500,24.645,-0.06555,0.33575,0.39355,28
121571,4.294,113.953,-2.288,30.622,-15.372,1032.852,-227.500,-8277.500,2152.500,24.621,-0.06592,0.33594,0.39380,28
121600,4.294,113.953,-2.288,22.082,-15.250,1028.826,-5582.500,6422.500,6877.500,24.668,-0.06323,0.33740,0.39240,28
121624,4.294,113.953,-2.288,15.738,-14.640,1029.314,35.000,-1120.000,7525.000,24.695,-0.06354,0.33685,0.39386,28
121658,4.294,113.953,-2.288,8.540,-16.348,1022.848,6352.500,-8837.500,11217.500,24.711,-0.06335,0.33606,0.39307,28
121682,4.294,113.953,-2.288,7.076,-24.522,1009.184,1837.500,1627.500,8067.500,24.680,-0.06207,0.33606,0.39368,28
121711,4.294,113.953,-2.288,18.178,-27.572,1003.084,-2677.500,455.000,665.000,24.719,-0.06140,0.33734,0.39258,28
121735,4.291,113.953,-2.288,17.690,-26.108,996.130,-5285.000,11322.500,-1242.500,24.691,-0.05969,0.33789,0.39337,28
121769,4.291,113.953,-2.288,15.494,-20.862,1004.792,-1190.000,6842.500,1347.500,24.727,-0.05774,0.33832,0.39246,28
121793,4.291,113.953,-2.288,20.374,-21.838,1008.086,-1540.000,2677.500,-700.000,24.703,-0.05737,0.33850,0.39313,28
121822,4.291,113.953,-2.288,26.352,-24.522,1012.844,-2275.000,3937.500,-4077.500,24.695,-0.05688,0.33972,0.39203,28
121846,4.291,113.953,-2.288,24.888,-25.376,1018.700,-2782.500,2240.000,-1942.500,24.687,-0.05701,0.33990,0.39233,28
121875,4.291,113.953,-2.288,23.424,-24.888,1021.994,297.500,-297.500,-3920.000,24.648,-0.05792,0.33929,0.39178,28
121899,4.291,113.953,-2.288,16.714,-24.888,1023.092,2765.000,-7402.500,-2432.500,24.691,-0.05890,0.33923,0.39185,28
121933,4.291,113.953,-2.288,-0.610,-25.254,1018.700,-1995.000,2905.000,1837.500,24.664,-0.05798,0.33978,0.39178,28
121957,4.291,113.953,-2.288,-1.342,-23.912,1025.654,1697.500,682.500,4025.000,24.691,-0.05768,0.33905,0.39276,28
121986,4.294,113.953,-2.288,6.710,-25.986,1029.680,4830.000,-3010.000,-2082.500,24.703,-0.05847,0.33868,0.39246,28
122010,4.294,113.953,-2.288,6.954,-27.572,1028.094,3745.000,-1242.500,-472.500,24.719,-0.05786,0.33813,0.39301,28
122044,4.294,113.953,-2.288,5.612,-25.376,1028.216,4812.500,1400.000,-752.500,24.703,-0.05823,0.33691,0.39325,28
122068,4.294,113.953,-2.288,4.636,-22.692,1030.290,7420.000,-140.000,-3867.500,24.711,-0.05774,0.33557,0.39465,28
122097,4.294,113.953,-2.288,-8.052,-20.740,1029.192,7945.000,6352.500,-280.000,24.684,-0.05640,0.33417,0.39484,28
122121,4.294,113.953,-2.288,-13.908,-20.008,1028.338,5547.500,9257.500,2135.000,24.711,-0.05499,0.33331,0.39642,28
122155,4.294,113.953,-2.288,-7.808,-19.032,1034.072,7980.000,-1190.000,962.500,24.719,-0.05469,0.33124,0.39697,28
122179,4.294,113.953,-2.288,-2.928,-15.860,1028.338,9275.000,2345.000,1645.000,24.668,-0.05365,0.32965,0.39825,28
122208,4.294,113.953,-2.288,4.392,-14.396,1016.870,4130.000,5162.500,-507.500,24.703,-0.05328,0.32953,0.39740,28
122232,4.293,113.953,-2.288,12.200,-12.932,1011.990,1365.000,-3622.500,-2467.500,24.703,-0.05463,0.32922,0.39832,28
122268,4.293,113.953,-2.288,9.638,-8.296,1005.524,2152.500,-262.500,-3587.500,24.695,-0.05450,0.32898,0.39813,28
122292,4.293,113.953,-2.288,5.612,-6.954,1001.620,2397.500,1540.000,-2310.000,24.719,-0.05402,0.32819,0.39880,28
122321,4.293,113.953,-2.288,4.148,-6.954,1000.034,1155.000,6212.500,-1137.500,24.727,-0.05322,0.32812,0.39789,28
122345,4.293,113.953,-2.288,8.296,-9.028,1005.158,297.500,-3185.000,-1995.000,24.711,-0.05450,0.32819,0.39923,28
122379,4.293,113.953,-2.288,5.124,-9.150,1008.330,822.500,-5390.000,-595.000,24.687,-0.05530,0.32837,0.39813,28
122403,4.293,113.953,-2.288,3.538,-8.540,1006.622,647.500,35.000,-630.000,24.734,-0.05573,0.32886,0.39917,28
122432,4.293,113.953,-2.288,5.002,-8.052,1003.084,-1522.500,-385.000,-1977.500,24.703,-0.05591,0.32849,0.39856,28
122456,4.293,113.953,-2.288,5.246,-7.930,1001.742,-1960.000,-1382.500,-4252.500,24.703,-0.05627,0.32922,0.39832,28
122485,4.294,113.953,-2.288,-5.612,-10.004,997.472,-5092.500,2135.000,-1627.500,24.703,-0.05603,0.32971,0.39813,28
122509,4.294,113.953,-2.288,-10.980,-10.126,1001.864,-3167.500,4515.000,665.000,24.695,-0.05530,0.33063,0.39764,28
122543,4.294,113.953,-2.288,-7.930,-10.492,1013.332,-787.500,-3027.500,420.000,24.727,-0.05646,0.33136,0.39752,28
122567,4.294,113.953,-2.288,-11.224,-9.882,1015.284,-385.000,-6930.000,770.000,24.734,-0.05688,0.33185,0.39825,28
122596,4.294,113.953,-2.288,-17.568,-9.394,1013.332,-1907.500,3080.000,2362.500,24.703,-0.05603,0.33215,0.39746,28
122620,4.294,113.953,-2.288,-15.128,-8.418,1016.992,-1032.500,1767.500,1715.000,24.734,-0.05615,0.33209,0.39795,28
122654,4.294,113.953,-2.288,-9.150,-6.466,1020.652,1470.000,-3605.000,-140.000,24.719,-0.05658,0.33203,0.39703,28
122678,4.294,113.953,-2.288,-8.052,-6.344,1018.456,-490.000,-2100.000,1085.000,24.719,-0.05695,0.33246,0.39825,28
122707,4.294,113.953,-2.288,-4.514,-4.880,1021.384,1732.500,787.500,140.000,24.719,-0.05646,0.33221,0.39740,28
122731,4.293,113.953,-2.288,1.098,-4.758,1022.848,2957.500,-3482.500,-1190.000,24.719,-0.05743,0.33148,0.39868,28
122765,4.293,113.953,-2.288,0.488,-4.148,1020.286,1277.500,-6772.500,385.000,24.695,-0.05865,0.33081,0.39716,28
122789,4.293,113.953,-2.288,-1.464,-3.660,1020.286,2572.500,-5005.000,1470.000,24.727,-0.05927,0.33069,0.39886,28
122818,4.293,113.953,-2.288,0.366,-3.416,1021.018,4182.500,-1715.000,280.000,24.668,-0.05872,0.32971,0.39801,28
122842,4.293,113.953,-2.288,1.220,-3.172,1015.650,1487.500,1277.500,262.500,24.711,-0.05853,0.33026,0.39935,28
122876,4.293,113.953,-2.288,10.004,-0.366,1016.870,2187.500,-4672.500,-2695.000,24.703,-0.05957,0.33002,0.39850,28
122900,4.293,113.953,-2.288,8.784,0.732,1018.334,4830.000,-5932.500,-1802.500,24.695,-0.05994,0.32892,0.39948,28
122929,4.293,113.953,-2.288,1.952,-1.220,1012.600,1592.500,455.000,787.500,24.719,-0.06018,0.32904,0.39917,28
122953,4.293,113.953,-2.288,2.562,-2.196,1010.892,-927.500,-647.500,-245.000,24.742,-0.06061,0.32874,0.39941,28
122982,4.291,113.953,-2.288,4.758,-0.732,1013.332,1172.500,-5162.500,-1767.500,24.711,-0.06146,0.32855,0.39917,28
123006,4.291,113.953,-2.288,1.464,0.610,1008.086,752.500,1872.500,-1522.500,24.719,-0.06012,0.32892,0.39960,28
123040,4.291,113.953,-2.288,0.488,0.000,1012.112,-1120.000,1032.500,-752.500,24.719,-0.06061,0.32904,0.39917,28
123064,4.291,113.953,-2.288,-5.612,0.122,1022.116,2555.000,-6615.000,1820.000,24.727,-0.06134,0.32825,0.40027,28
123093,4.291,113.953,-2.288,-18.056,-1.342,1031.388,8522.500,-8260.000,8907.500,24.727,-0.06207,0.32721,0.39990,28
123117,4.291,113.953,-2.288,-16.348,-2.318,1028.338,7647.500,-7315.000,10167.500,24.687,-0.06219,0.32599,0.40173,28
123151,4.291,113.953,-2.288,-2.196,-3.050,1009.428,682.500,17.500,6212.500,24.687,-0.06158,0.32635,0.40057,28
123175,4.291,113.953,-2.288,15.738,-0.732,1006.134,1697.500,-3010.000,350.000,24.719,-0.06171,0.32574,0.40131,28
123204,4.291,113.953,-2.288,22.570,-2.074,996.496,-2782.500,3762.500,-3517.500,24.687,-0.06110,0.32660,0.40057,28
123228,4.294,113.953,-2.288,24.644,-2.318,996.252,-4497.500,2450.000,-4882.500,24.703,-0.06152,0.32739,0.40070,28
123264,4.294,113.953,-2.288,16.592,0.122,1006.622,-1820.000,-6527.500,-1837.500,24.703,-0.06262,0.32794,0.39990,28
123288,4.294,113.953,-2.288,3.782,2.318,1015.772,1890.000,-5565.000,1242.500,24.687,-0.06213,0.32764,0.40027,28
123317,4.294,113.953,-2.288,-4.392,2.684,1017.724,1680.000,5145.000,5022.500,24.703,-0.06097,0.32770,0.39978,28
123341,4.294,113.953,-2.288,7.076,3.172,1016.748,315.000,3920.000,1697.500,24.727,-0.06061,0.32782,0.40021,28
123375,4.294,113.953,-2.288,24.888,3.416,1013.820,385.000,-4217.500,-4007.500,24.734,-0.06171,0.32764,0.39966,28
123399,4.294,113.953,-2.288,27.084,2.928,1011.502,-1295.000,-3710.000,-4830.000,24.719,-0.06226,0.32794,0.39990,28
123428,4.294,113.953,-2.288,20.862,2.562,1007.598,-3237.500,2257.500,-4375.000,24.711,-0.06213,0.32904,0.39893,28
123452,4.294,113.953,-2.288,18.300,3.416,1009.916,-3220.000,525.000,-4287.500,24.719,-0.06323,0.32892,0.39935,28
123481,4.294,113.953,-2.288,10.248,3.904,1015.162,-770.000,-980.000,-1697.500,24.695,-0.06250,0.32892,0.39978,28
123505,4.294,113.953,-2.288,4.148,3.782,1022.116,1522.500,157.500,1610.000,24.687,-0.06256,0.32831,0.39905,28
123539,4.294,113.953,-2.288,2.928,0.610,1024.068,4095.000,-4935.000,1855.000,24.703,-0.06323,0.32770,0.39960,28
123563,4.294,113.953,-2.288,1.586,-0.366,1020.530,2135.000,752.500,2957.500,24.719,-0.06226,0.32745,0.40015,28
123592,4.294,113.953,-2.288,7.320,1.830,1016.992,577.500,735.000,2870.000,24.711,-0.06158,0.32739,0.39954,28
123616,4.294,113.953,-2.288,10.736,2.562,1012.600,-350.000,1890.000,1085.000,24.734,-0.06122,0.32770,0.40002,28
123650,4.294,113.953,-2.288,20.252,1.464,1010.892,-17.500,-2327.500,-2800.000,24.727,-0.06201,0.32788,0.39923,28
123674,4.294,113.953,-2.288,15.128,1.098,1011.868,-17.500,-2782.500,-455.000,24.734,-0.06213,0.32764,0.39966,28
123703,4.294,113.953,-2.288,10.736,1.342,1014.430,700.000,-1610.000,1925.000,24.734,-0.06262,0.32764,0.39923,28
123727,4.293,113.953,-2.288,11.712,0.244,1013.942,-157.500,-525.000,2730.000,24.727,-0.06232,0.32764,0.39984,28
123761,4.293,113.953,-2.288,16.348,0.122,1016.504,1155.000,-1785.000,1715.000,24.742,-0.06207,0.32751,0.39941,28
123785,4.293,113.953,-2.288,20.862,0.610,1016.504,875.000,-1750.000,227.500,24.742,-0.06219,0.32800,0.39984,28
123814,4.293,113.953,-2.288,23.302,0.610,1009.794,-1767.500,4375.000,-1295.000,24.734,-0.06146,0.32776,0.39899,28
123838,4.293,113.953,-2.288,28.304,1.708,1009.306,-1417.500,-52.500,-3325.000,24.711,-0.06207,0.32886,0.39923,28
123872,4.293,113.953,-2.288,22.692,2.562,1011.624,-332.500,-1557.500,-3150.000,24.742,-0.06293,0.32849,0.39880,28
123896,4.293,113.953,-2.288,18.666,2.684,1015.040,927.500,-4007.500,-1067.500,24.711,-0.06335,0.32800,0.39966,28
123925,4.293,113.953,-2.288,14.640,0.976,1015.528,1137.500,-4217.500,612.500,24.734,-0.06384,0.32843,0.39874,28
123949,4.293,113.953,-2.288,13.786,-2.074,1011.014,-402.500,-1697.500,1155.000,24.719,-0.06366,0.32935,0.39923,28
123978,4.294,113.953,-2.288,15.738,-5.124,1004.182,-2135.000,-1417.500,105.000,24.687,-0.06378,0.32922,0.39801,28
124002,4.294,113.953,-2.288,14.152,-9.638,991.372,-4200.000,-2712.500,2117.500,24.719,-0.06342,0.33087,0.39819,28
124036,4.294,113.953,-2.288,8.296,-17.812,961.848,-12180.000,4357.500,3675.000,24.711,-0.06219,0.33356,0.39569,28
124060,4.294,113.953,-2.288,5.368,-19.398,950.624,-15365.000,2800.000,4480.000,24.719,-0.06183,0.33624,0.39386,28
124089,4.294,113.953,-2.288,1.830,-23.180,941.840,-18987.500,-10937.500,8925.000,24.742,-0.06305,0.34064,0.39062,28
124113,4.294,113.953,-2.288,-0.366,-26.474,939.766,-17202.500,-10360.000,8330.000,24.750,-0.06274,0.34344,0.39026,28
124149,4.294,113.953,-2.288,7.442,-29.646,947.330,-8435.000,-12932.500,13650.000,24.750,-0.06342,0.34595,0.38794,28
124173,4.294,113.953,-2.288,13.420,-33.672,963.922,-2782.500,-8522.500,8697.500,24.687,-0.06317,0.34698,0.38770,28
124202,4.294,113.953,-2.288,16.226,-35.502,971.364,-9835.000,-5722.500,8942.500,24.703,-0.06256,0.34937,0.38513,28
